Year,State,Commodity,ACRES HARVESTED,"PRODUCTION, MEASURED IN $",YIELD,January-December Average Temperature (Units Degrees Fahrenheit),January-December Cooling Degree Days (Units Fahrenheit Degree-Days),January-December Heating Degree Days (Units Fahrenheit Degree-Days),January-December Maximum Temperature (Units Degrees Fahrenheit),January-December Minimum Temperature (Units Degrees Fahrenheit),August Palmer Drought Severity Index (PDSI),August Palmer Hydrological Drought Index (PHDI),August Palmer Modified Drought Index (PMDI),January-December Palmer Z-Index,January-December Precipitation (Units Inches),Allsky_Sfc_Par_Tot,Allsky_Sfc_Sw_Diff,Allsky_Sfc_Sw_Dni,Allsky_Sfc_Sw_Dwn,Allsky_Sfc_Uva,Allsky_Sfc_Uvb,Allsky_Sfc_Uv_Index,Allsky_Srf_Alb,Cloud_Amt,Clrsky_Sfc_Par_Tot,Clrsky_Sfc_Sw_Dwn,Gwetprof,Gwetroot,Gwettop,Ps,Qv2M,Rh2M,T2Mdew,T2Mwet,Toa_Sw_Dwn,Ts,Wd10M,Wd2M,Ws10M,Ws2M
1999,kansas,WHEAT,9200000.0,432400000.0,47.0,56.0,1347.0,4458.0,68.6,43.4,4.15,4.15,4.15,0.82,30.26,,,,16.54,,,,0.14,58.09,,20.84,0.47,0.45,0.47,95.78,7.45,66.75,6.35,9.82,28.9,13.44,182.5,182.31,5.21,3.54
1999,kansas,CORN,2980000.0,760526000.0,141.0,56.0,1347.0,4458.0,68.6,43.4,4.15,4.15,4.15,0.82,30.26,,,,16.54,,,,0.14,58.09,,20.84,0.47,0.45,0.47,95.78,7.45,66.75,6.35,9.82,28.9,13.44,182.5,182.31,5.21,3.54
1999,kansas,COTTON,28000.0,4016000.0,375.0,56.0,1347.0,4458.0,68.6,43.4,4.15,4.15,4.15,0.82,30.26,,,,16.54,,,,0.14,58.09,,20.84,0.47,0.45,0.47,95.78,7.45,66.75,6.35,9.82,28.9,13.44,182.5,182.31,5.21,3.54
1999,kansas,BEANS,20900.0,5457000.0,1850.0,56.0,1347.0,4458.0,68.6,43.4,4.15,4.15,4.15,0.82,30.26,,,,16.54,,,,0.14,58.09,,20.84,0.47,0.45,0.47,95.78,7.45,66.75,6.35,9.82,28.9,13.44,182.5,182.31,5.21,3.54
1999,kentucky,WHEAT,410000.0,24600000.0,60.0,57.3,1306.0,4144.0,69.4,45.2,-3.47,-3.47,-3.47,-1.38,38.09,,,,15.7,,,,0.1,58.93,,20.31,0.62,0.62,0.62,98.45,7.51,70.06,7.4,10.67,29.25,13.9,234.31,236.31,2.87,1.15
1999,kentucky,CORN,1180000.0,261429000.0,105.0,57.3,1306.0,4144.0,69.4,45.2,-3.47,-3.47,-3.47,-1.38,38.09,,,,15.7,,,,0.1,58.93,,20.31,0.62,0.62,0.62,98.45,7.51,70.06,7.4,10.67,29.25,13.9,234.31,236.31,2.87,1.15
1999,louisiana,WHEAT,105000.0,4935000.0,47.0,67.9,2732.0,1458.0,79.3,56.4,-2.08,-2.08,-2.08,-0.98,47.84,,,,17.51,,,,0.08,49.49,,21.43,0.6,0.61,0.61,101.2,10.56,71.94,13.44,16.61,31.14,19.69,169.94,164.31,2.15,0.38
1999,louisiana,CORN,330000.0,81857000.0,121.0,67.9,2732.0,1458.0,79.3,56.4,-2.08,-2.08,-2.08,-0.98,47.84,,,,17.51,,,,0.08,49.49,,21.43,0.6,0.61,0.61,101.2,10.56,71.94,13.44,16.61,31.14,19.69,169.94,164.31,2.15,0.38
1999,louisiana,RICE,616000.0,184642000.0,5000.0,67.9,2732.0,1458.0,79.3,56.4,-2.08,-2.08,-2.08,-0.98,47.84,,,,17.51,,,,0.08,49.49,,21.43,0.6,0.61,0.61,101.2,10.56,71.94,13.44,16.61,31.14,19.69,169.94,164.31,2.15,0.38
1999,louisiana,COTTON,610000.0,192021000.0,709.0,67.9,2732.0,1458.0,79.3,56.4,-2.08,-2.08,-2.08,-0.98,47.84,,,,17.51,,,,0.08,49.49,,21.43,0.6,0.61,0.61,101.2,10.56,71.94,13.44,16.61,31.14,19.69,169.94,164.31,2.15,0.38
1999,maryland,WHEAT,200000.0,12000000.0,60.0,55.7,1147.0,4462.0,66.4,45.0,-4.4,-4.4,-4.4,-0.21,44.27,,,,14.89,,,,0.11,59.08,,19.91,0.6,0.62,0.64,99.97,7.08,73.44,6.73,9.44,28.56,12.23,295.56,297.88,4.16,2.71
1999,maryland,POTATOES,4700.0,8516000.0,240.0,55.7,1147.0,4462.0,66.4,45.0,-4.4,-4.4,-4.4,-0.21,44.27,,,,14.89,,,,0.11,59.08,,19.91,0.6,0.62,0.64,99.97,7.08,73.44,6.73,9.44,28.56,12.23,295.56,297.88,4.16,2.71
1999,maryland,CORN,360000.0,79013000.0,93.0,55.7,1147.0,4462.0,66.4,45.0,-4.4,-4.4,-4.4,-0.21,44.27,,,,14.89,,,,0.11,59.08,,19.91,0.6,0.62,0.64,99.97,7.08,73.44,6.73,9.44,28.56,12.23,295.56,297.88,4.16,2.71
1999,michigan,WHEAT,550000.0,37950000.0,69.0,46.4,639.0,6505.0,56.9,35.9,-1.26,-1.26,0.16,-0.45,31.4,,,,14.42,,,,0.13,61.61,,19.14,0.43,0.38,0.45,98.37,6.1,74.88,3.59,5.99,27.1,8.38,258.62,258.62,4.85,3.3
1999,michigan,POTATOES,47500.0,101748000.0,315.0,46.4,639.0,6505.0,56.9,35.9,-1.26,-1.26,0.16,-0.45,31.4,,,,14.42,,,,0.13,61.61,,19.14,0.43,0.38,0.45,98.37,6.1,74.88,3.59,5.99,27.1,8.38,258.62,258.62,4.85,3.3
1999,michigan,CORN,1950000.0,451230000.0,130.0,46.4,639.0,6505.0,56.9,35.9,-1.26,-1.26,0.16,-0.45,31.4,,,,14.42,,,,0.13,61.61,,19.14,0.43,0.38,0.45,98.37,6.1,74.88,3.59,5.99,27.1,8.38,258.62,258.62,4.85,3.3
1999,michigan,BEANS,350000.0,123480000.0,2100.0,46.4,639.0,6505.0,56.9,35.9,-1.26,-1.26,0.16,-0.45,31.4,,,,14.42,,,,0.13,61.61,,19.14,0.43,0.38,0.45,98.37,6.1,74.88,3.59,5.99,27.1,8.38,258.62,258.62,4.85,3.3
1999,minnesota,WHEAT,1990000.0,79210000.0,39.8,43.7,483.0,7868.0,54.1,33.2,3.53,3.53,3.53,0.93,29.67,,,,13.76,,,,0.15,63.16,,18.69,0.51,0.51,0.54,96.86,5.68,77.0,1.72,3.87,25.96,6.04,261.06,263.12,5.2,3.62
1999,minnesota,POTATOES,53000.0,110823000.0,340.0,43.7,483.0,7868.0,54.1,33.2,3.53,3.53,3.53,0.93,29.67,,,,13.76,,,,0.15,63.16,,18.69,0.51,0.51,0.54,96.86,5.68,77.0,1.72,3.87,25.96,6.04,261.06,263.12,5.2,3.62
1999,minnesota,CORN,6600000.0,1584000000.0,150.0,43.7,483.0,7868.0,54.1,33.2,3.53,3.53,3.53,0.93,29.67,,,,13.76,,,,0.15,63.16,,18.69,0.51,0.51,0.54,96.86,5.68,77.0,1.72,3.87,25.96,6.04,261.06,263.12,5.2,3.62
1999,minnesota,BEANS,165000.0,44253000.0,1550.0,43.7,483.0,7868.0,54.1,33.2,3.53,3.53,3.53,0.93,29.67,,,,13.76,,,,0.15,63.16,,18.69,0.51,0.51,0.54,96.86,5.68,77.0,1.72,3.87,25.96,6.04,261.06,263.12,5.2,3.62
1999,mississippi,WHEAT,165000.0,8250000.0,50.0,65.0,2225.0,2144.0,77.2,52.9,-2.09,-2.09,-2.09,-0.75,47.9,,,,17.25,,,,0.09,50.54,,21.08,0.73,0.74,0.73,100.17,9.58,71.81,11.65,14.83,30.54,17.8,201.0,167.81,1.83,0.07
1999,mississippi,CORN,310000.0,72540000.0,117.0,65.0,2225.0,2144.0,77.2,52.9,-2.09,-2.09,-2.09,-0.75,47.9,,,,17.25,,,,0.09,50.54,,21.08,0.73,0.74,0.73,100.17,9.58,71.81,11.65,14.83,30.54,17.8,201.0,167.81,1.83,0.07
1999,mississippi,RICE,323000.0,100193000.0,5650.0,65.0,2225.0,2144.0,77.2,52.9,-2.09,-2.09,-2.09,-0.75,47.9,,,,17.25,,,,0.09,50.54,,21.08,0.73,0.74,0.73,100.17,9.58,71.81,11.65,14.83,30.54,17.8,201.0,167.81,1.83,0.07
1999,mississippi,COTTON,1180000.0,374727000.0,704.0,65.0,2225.0,2144.0,77.2,52.9,-2.09,-2.09,-2.09,-0.75,47.9,,,,17.25,,,,0.09,50.54,,21.08,0.73,0.74,0.73,100.17,9.58,71.81,11.65,14.83,30.54,17.8,201.0,167.81,1.83,0.07
1999,missouri,WHEAT,920000.0,44160000.0,48.0,56.4,1248.0,4568.0,67.7,45.1,-1.15,0.77,-0.88,-0.61,36.85,,,,15.46,,,,0.11,60.49,,20.35,0.63,0.65,0.63,99.03,7.45,71.31,6.98,10.05,28.9,13.26,222.06,226.31,4.17,2.72
1999,missouri,POTATOES,6200.0,9877000.0,295.0,56.4,1248.0,4568.0,67.7,45.1,-1.15,0.77,-0.88,-0.61,36.85,,,,15.46,,,,0.11,60.49,,20.35,0.63,0.65,0.63,99.03,7.45,71.31,6.98,10.05,28.9,13.26,222.06,226.31,4.17,2.72
1999,missouri,CORN,2550000.0,484806000.0,97.0,56.4,1248.0,4568.0,67.7,45.1,-1.15,0.77,-0.88,-0.61,36.85,,,,15.46,,,,0.11,60.49,,20.35,0.63,0.65,0.63,99.03,7.45,71.31,6.98,10.05,28.9,13.26,222.06,226.31,4.17,2.72
1999,missouri,RICE,184000.0,55642000.0,5400.0,56.4,1248.0,4568.0,67.7,45.1,-1.15,0.77,-0.88,-0.61,36.85,,,,15.46,,,,0.11,60.49,,20.35,0.63,0.65,0.63,99.03,7.45,71.31,6.98,10.05,28.9,13.26,222.06,226.31,4.17,2.72
1999,missouri,COTTON,377000.0,105804000.0,601.0,56.4,1248.0,4568.0,67.7,45.1,-1.15,0.77,-0.88,-0.61,36.85,,,,15.46,,,,0.11,60.49,,20.35,0.63,0.65,0.63,99.03,7.45,71.31,6.98,10.05,28.9,13.26,222.06,226.31,4.17,2.72
1999,montana,WHEAT,5320000.0,154310000.0,29.0,44.0,151.0,8112.0,56.3,31.8,1.52,1.52,1.52,0.09,17.44,,,,14.27,,,,0.19,65.73,,18.88,0.45,0.44,0.48,85.33,4.33,62.06,-1.56,2.41,25.56,6.52,279.12,280.25,5.0,3.3
1999,montana,POTATOES,10900.0,29260000.0,305.0,44.0,151.0,8112.0,56.3,31.8,1.52,1.52,1.52,0.09,17.44,,,,14.27,,,,0.19,65.73,,18.88,0.45,0.44,0.48,85.33,4.33,62.06,-1.56,2.41,25.56,6.52,279.12,280.25,5.0,3.3
1999,montana,CORN,18000.0,3069000.0,110.0,44.0,151.0,8112.0,56.3,31.8,1.52,1.52,1.52,0.09,17.44,,,,14.27,,,,0.19,65.73,,18.88,0.45,0.44,0.48,85.33,4.33,62.06,-1.56,2.41,25.56,6.52,279.12,280.25,5.0,3.3
1999,montana,BEANS,28500.0,8664000.0,1700.0,44.0,151.0,8112.0,56.3,31.8,1.52,1.52,1.52,0.09,17.44,,,,14.27,,,,0.19,65.73,,18.88,0.45,0.44,0.48,85.33,4.33,62.06,-1.56,2.41,25.56,6.52,279.12,280.25,5.0,3.3
1999,nebraska,WHEAT,1700000.0,81600000.0,48.0,51.0,917.0,5729.0,63.9,38.0,4.5,4.5,4.5,0.52,22.84,,,,15.77,,,,0.15,59.79,,20.29,0.36,0.33,0.36,91.92,5.98,60.94,2.69,6.82,27.84,11.25,256.25,259.81,5.33,3.68
1999,nebraska,POTATOES,25700.0,52175000.0,409.0,51.0,917.0,5729.0,63.9,38.0,4.5,4.5,4.5,0.52,22.84,,,,15.77,,,,0.15,59.79,,20.29,0.36,0.33,0.36,91.92,5.98,60.94,2.69,6.82,27.84,11.25,256.25,259.81,5.33,3.68
1999,nebraska,CORN,8300000.0,2018975000.0,139.0,51.0,917.0,5729.0,63.9,38.0,4.5,4.5,4.5,0.52,22.84,,,,15.77,,,,0.15,59.79,,20.29,0.36,0.33,0.36,91.92,5.98,60.94,2.69,6.82,27.84,11.25,256.25,259.81,5.33,3.68
1999,nebraska,BEANS,187000.0,60962000.0,2000.0,51.0,917.0,5729.0,63.9,38.0,4.5,4.5,4.5,0.52,22.84,,,,15.77,,,,0.15,59.79,,20.29,0.36,0.33,0.36,91.92,5.98,60.94,2.69,6.82,27.84,11.25,256.25,259.81,5.33,3.68
1999,nevada,WHEAT,15000.0,1375000.0,91.7,50.6,1884.0,3350.0,64.8,36.3,-0.78,1.95,0.38,-0.94,7.74,,,,18.26,,,,0.2,47.33,,21.56,0.37,0.38,0.3,78.28,3.17,41.5,-6.83,0.51,28.56,8.3,260.25,259.62,4.12,2.86
1999,nevada,POTATOES,6500.0,13728000.0,440.0,50.6,1884.0,3350.0,64.8,36.3,-0.78,1.95,0.38,-0.94,7.74,,,,18.26,,,,0.2,47.33,,21.56,0.37,0.38,0.3,78.28,3.17,41.5,-6.83,0.51,28.56,8.3,260.25,259.62,4.12,2.86
1999,new jersey,WHEAT,33000.0,1848000.0,56.0,54.1,950.0,5061.0,64.6,43.5,-3.79,-3.79,-3.79,-0.21,47.26,,,,14.74,,,,0.09,60.41,,19.7,0.53,0.52,0.55,101.42,7.57,76.0,7.82,10.15,28.2,12.66,280.25,283.5,4.44,2.89
1999,new jersey,POTATOES,2500.0,3688000.0,250.0,54.1,950.0,5061.0,64.6,43.5,-3.79,-3.79,-3.79,-0.21,47.26,,,,14.74,,,,0.09,60.41,,19.7,0.53,0.52,0.55,101.42,7.57,76.0,7.82,10.15,28.2,12.66,280.25,283.5,4.44,2.89
1999,new jersey,CORN,60000.0,4884000.0,37.0,54.1,950.0,5061.0,64.6,43.5,-3.79,-3.79,-3.79,-0.21,47.26,,,,14.74,,,,0.09,60.41,,19.7,0.53,0.52,0.55,101.42,7.57,76.0,7.82,10.15,28.2,12.66,280.25,283.5,4.44,2.89
1999,new mexico,WHEAT,280000.0,10640000.0,38.0,54.3,802.0,4324.0,70.0,38.7,1.92,1.92,1.92,-0.32,14.95,,,,20.11,,,,0.19,39.28,,22.64,0.41,0.41,0.38,80.72,4.88,45.12,-1.66,5.03,30.23,12.19,257.38,256.5,4.29,2.91
1999,new mexico,POTATOES,10900.0,18127000.0,344.0,54.3,802.0,4324.0,70.0,38.7,1.92,1.92,1.92,-0.32,14.95,,,,20.11,,,,0.19,39.28,,22.64,0.41,0.41,0.38,80.72,4.88,45.12,-1.66,5.03,30.23,12.19,257.38,256.5,4.29,2.91
1999,new mexico,CORN,83000.0,36005000.0,180.0,54.3,802.0,4324.0,70.0,38.7,1.92,1.92,1.92,-0.32,14.95,,,,20.11,,,,0.19,39.28,,22.64,0.41,0.41,0.38,80.72,4.88,45.12,-1.66,5.03,30.23,12.19,257.38,256.5,4.29,2.91
1999,new mexico,COTTON,79000.0,24643000.0,662.0,54.3,802.0,4324.0,70.0,38.7,1.92,1.92,1.92,-0.32,14.95,,,,20.11,,,,0.19,39.28,,22.64,0.41,0.41,0.38,80.72,4.88,45.12,-1.66,5.03,30.23,12.19,257.38,256.5,4.29,2.91
1999,new mexico,BEANS,2000.0,756000.0,1800.0,54.3,802.0,4324.0,70.0,38.7,1.92,1.92,1.92,-0.32,14.95,,,,20.11,,,,0.19,39.28,,22.64,0.41,0.41,0.38,80.72,4.88,45.12,-1.66,5.03,30.23,12.19,257.38,256.5,4.29,2.91
1999,new york,WHEAT,125000.0,8125000.0,65.0,46.9,709.0,5808.0,57.4,36.4,-3.53,-3.53,-3.53,-0.54,38.78,,,,13.88,,,,0.1,67.48,,19.45,0.61,0.57,0.6,96.73,6.16,80.5,3.62,5.47,27.1,7.12,268.44,277.44,2.45,0.34
1999,new york,POTATOES,25500.0,60822000.0,265.0,46.9,709.0,5808.0,57.4,36.4,-3.53,-3.53,-3.53,-0.54,38.78,,,,13.88,,,,0.1,67.48,,19.45,0.61,0.57,0.6,96.73,6.16,80.5,3.62,5.47,27.1,7.12,268.44,277.44,2.45,0.34
1999,new york,CORN,590000.0,133482000.0,101.0,46.9,709.0,5808.0,57.4,36.4,-3.53,-3.53,-3.53,-0.54,38.78,,,,13.88,,,,0.1,67.48,,19.45,0.61,0.57,0.6,96.73,6.16,80.5,3.62,5.47,27.1,7.12,268.44,277.44,2.45,0.34
1999,new york,BEANS,30200.0,8032000.0,1370.0,46.9,709.0,5808.0,57.4,36.4,-3.53,-3.53,-3.53,-0.54,38.78,,,,13.88,,,,0.1,67.48,,19.45,0.61,0.57,0.6,96.73,6.16,80.5,3.62,5.47,27.1,7.12,268.44,277.44,2.45,0.34
1999,north carolina,WHEAT,580000.0,28420000.0,49.0,59.7,1373.0,3213.0,71.2,48.2,-3.03,-3.03,-3.03,0.13,52.47,,,,15.91,,,,0.09,55.42,,20.57,0.72,0.74,0.73,100.81,8.97,75.62,10.68,13.19,29.91,15.72,303.62,308.5,3.29,1.8
1999,north carolina,POTATOES,17500.0,21175000.0,195.0,59.7,1373.0,3213.0,71.2,48.2,-3.03,-3.03,-3.03,0.13,52.47,,,,15.91,,,,0.09,55.42,,20.57,0.72,0.74,0.73,100.81,8.97,75.62,10.68,13.19,29.91,15.72,303.62,308.5,3.29,1.8
1999,north carolina,CORN,640000.0,116224000.0,80.0,59.7,1373.0,3213.0,71.2,48.2,-3.03,-3.03,-3.03,0.13,52.47,,,,15.91,,,,0.09,55.42,,20.57,0.72,0.74,0.73,100.81,8.97,75.62,10.68,13.19,29.91,15.72,303.62,308.5,3.29,1.8
1999,north carolina,COTTON,825000.0,186048000.0,475.0,59.7,1373.0,3213.0,71.2,48.2,-3.03,-3.03,-3.03,0.13,52.47,,,,15.91,,,,0.09,55.42,,20.57,0.72,0.74,0.73,100.81,8.97,75.62,10.68,13.19,29.91,15.72,303.62,308.5,3.29,1.8
1999,north dakota,WHEAT,8657000.0,242280000.0,28.0,43.0,398.0,8434.0,54.1,31.8,6.14,6.14,6.14,1.56,20.44,,,,14.41,,,,0.21,62.59,,18.64,0.48,0.45,0.47,94.73,5.07,70.81,0.65,3.54,25.56,6.51,264.38,265.19,5.23,3.65
1999,north dakota,POTATOES,110000.0,147840000.0,240.0,43.0,398.0,8434.0,54.1,31.8,6.14,6.14,6.14,1.56,20.44,,,,14.41,,,,0.21,62.59,,18.64,0.48,0.45,0.47,94.73,5.07,70.81,0.65,3.54,25.56,6.51,264.38,265.19,5.23,3.65
1999,north dakota,CORN,655000.0,121850000.0,117.0,43.0,398.0,8434.0,54.1,31.8,6.14,6.14,6.14,1.56,20.44,,,,14.41,,,,0.21,62.59,,18.64,0.48,0.45,0.47,94.73,5.07,70.81,0.65,3.54,25.56,6.51,264.38,265.19,5.23,3.65
1999,north dakota,BEANS,570000.0,114884000.0,1450.0,43.0,398.0,8434.0,54.1,31.8,6.14,6.14,6.14,1.56,20.44,,,,14.41,,,,0.21,62.59,,18.64,0.48,0.45,0.47,94.73,5.07,70.81,0.65,3.54,25.56,6.51,264.38,265.19,5.23,3.65
1999,ohio,WHEAT,1030000.0,72100000.0,70.0,52.3,866.0,5533.0,63.5,41.1,-2.95,-2.95,-2.95,-1.28,33.06,,,,14.98,,,,0.13,61.43,,19.8,0.59,0.61,0.6,98.32,6.59,71.19,5.27,8.35,28.2,11.45,256.25,258.69,3.07,1.34
1999,ohio,POTATOES,4700.0,7452000.0,210.0,52.3,866.0,5533.0,63.5,41.1,-2.95,-2.95,-2.95,-1.28,33.06,,,,14.98,,,,0.13,61.43,,19.8,0.59,0.61,0.6,98.32,6.59,71.19,5.27,8.35,28.2,11.45,256.25,258.69,3.07,1.34
1999,ohio,CORN,3200000.0,762048000.0,126.0,52.3,866.0,5533.0,63.5,41.1,-2.95,-2.95,-2.95,-1.28,33.06,,,,14.98,,,,0.13,61.43,,19.8,0.59,0.61,0.6,98.32,6.59,71.19,5.27,8.35,28.2,11.45,256.25,258.69,3.07,1.34
1999,oklahoma,WHEAT,4300000.0,150500000.0,35.0,61.3,1853.0,3082.0,73.7,49.0,-0.64,2.17,1.29,0.39,37.27,,,,17.2,,,,0.12,52.27,,21.08,0.52,0.47,0.48,97.8,8.54,67.38,8.97,12.41,29.91,15.98,176.06,176.94,4.98,3.34
1999,oklahoma,CORN,280000.0,79170000.0,145.0,61.3,1853.0,3082.0,73.7,49.0,-0.64,2.17,1.29,0.39,37.27,,,,17.2,,,,0.12,52.27,,21.08,0.52,0.47,0.48,97.8,8.54,67.38,8.97,12.41,29.91,15.98,176.06,176.94,4.98,3.34
1999,oklahoma,COTTON,150000.0,26404000.0,461.0,61.3,1853.0,3082.0,73.7,49.0,-0.64,2.17,1.29,0.39,37.27,,,,17.2,,,,0.12,52.27,,21.08,0.52,0.47,0.48,97.8,8.54,67.38,8.97,12.41,29.91,15.98,176.06,176.94,4.98,3.34
1999,oregon,WHEAT,783000.0,34659000.0,44.3,47.2,152.0,5471.0,58.8,35.6,-0.28,1.84,1.03,-0.16,31.64,,,,16.81,,,,0.16,55.37,,20.52,0.57,0.52,0.55,86.96,4.82,68.75,0.33,3.69,26.73,7.46,238.12,240.5,4.08,2.77
1999,oregon,POTATOES,55500.0,138945000.0,505.0,47.2,152.0,5471.0,58.8,35.6,-0.28,1.84,1.03,-0.16,31.64,,,,16.81,,,,0.16,55.37,,20.52,0.57,0.52,0.55,86.96,4.82,68.75,0.33,3.69,26.73,7.46,238.12,240.5,4.08,2.77
1999,oregon,CORN,30000.0,12338000.0,175.0,47.2,152.0,5471.0,58.8,35.6,-0.28,1.84,1.03,-0.16,31.64,,,,16.81,,,,0.16,55.37,,20.52,0.57,0.52,0.55,86.96,4.82,68.75,0.33,3.69,26.73,7.46,238.12,240.5,4.08,2.77
1999,oregon,BEANS,10800.0,3271000.0,1610.0,47.2,152.0,5471.0,58.8,35.6,-0.28,1.84,1.03,-0.16,31.64,,,,16.81,,,,0.16,55.37,,20.52,0.57,0.52,0.55,86.96,4.82,68.75,0.33,3.69,26.73,7.46,238.12,240.5,4.08,2.77
1999,pennsylvania,WHEAT,190000.0,10260000.0,54.0,50.0,771.0,5577.0,61.0,39.1,-3.96,-3.96,-3.96,-0.41,41.12,,,,14.4,,,,0.11,61.47,,19.79,0.52,0.52,0.57,96.99,6.23,75.0,4.3,6.88,28.2,9.29,278.06,281.38,2.15,0.22
1999,pennsylvania,POTATOES,14000.0,23254000.0,220.0,50.0,771.0,5577.0,61.0,39.1,-3.96,-3.96,-3.96,-0.41,41.12,,,,14.4,,,,0.11,61.47,,19.79,0.52,0.52,0.57,96.99,6.23,75.0,4.3,6.88,28.2,9.29,278.06,281.38,2.15,0.22
1999,pennsylvania,CORN,880000.0,148456000.0,70.0,50.0,771.0,5577.0,61.0,39.1,-3.96,-3.96,-3.96,-0.41,41.12,,,,14.4,,,,0.11,61.47,,19.79,0.52,0.52,0.57,96.99,6.23,75.0,4.3,6.88,28.2,9.29,278.06,281.38,2.15,0.22
1999,south carolina,WHEAT,220000.0,9460000.0,43.0,63.4,1844.0,2472.0,75.3,51.4,-3.06,-3.06,-3.06,-0.39,44.14,,,,16.67,,,,0.09,52.87,,21.07,0.44,0.44,0.48,100.97,9.4,70.81,11.4,14.55,30.54,18.05,325.06,335.19,3.66,2.34
1999,south carolina,CORN,275000.0,44083000.0,70.0,63.4,1844.0,2472.0,75.3,51.4,-3.06,-3.06,-3.06,-0.39,44.14,,,,16.67,,,,0.09,52.87,,21.07,0.44,0.44,0.48,100.97,9.4,70.81,11.4,14.55,30.54,18.05,325.06,335.19,3.66,2.34
1999,south carolina,COTTON,315000.0,61370000.0,428.0,63.4,1844.0,2472.0,75.3,51.4,-3.06,-3.06,-3.06,-0.39,44.14,,,,16.67,,,,0.09,52.87,,21.07,0.44,0.44,0.48,100.97,9.4,70.81,11.4,14.55,30.54,18.05,325.06,335.19,3.66,2.34
1999,south dakota,WHEAT,3024000.0,120582000.0,39.9,47.8,654.0,6865.0,60.1,35.6,7.44,7.44,7.44,1.53,21.61,,,,15.15,,,,0.15,61.05,,19.41,0.52,0.48,0.5,95.19,5.86,66.88,2.84,6.25,26.73,9.87,264.31,271.31,5.02,3.49
1999,south dakota,POTATOES,3400.0,4634000.0,290.0,47.8,654.0,6865.0,60.1,35.6,7.44,7.44,7.44,1.53,21.61,,,,15.15,,,,0.15,61.05,,19.41,0.52,0.48,0.5,95.19,5.86,66.88,2.84,6.25,26.73,9.87,264.31,271.31,5.02,3.49
1999,south dakota,CORN,3250000.0,565565000.0,113.0,47.8,654.0,6865.0,60.1,35.6,7.44,7.44,7.44,1.53,21.61,,,,15.15,,,,0.15,61.05,,19.41,0.52,0.48,0.5,95.19,5.86,66.88,2.84,6.25,26.73,9.87,264.31,271.31,5.02,3.49
1999,tennessee,WHEAT,340000.0,19040000.0,56.0,59.3,1446.0,3494.0,71.4,47.2,-1.21,-1.21,-1.21,-0.77,46.05,,,,16.36,,,,0.09,55.5,,20.75,0.66,0.67,0.65,99.32,8.3,70.81,9.05,12.24,29.91,15.5,223.44,225.19,3.3,1.79
1999,tennessee,CORN,570000.0,111629000.0,102.0,59.3,1446.0,3494.0,71.4,47.2,-1.21,-1.21,-1.21,-0.77,46.05,,,,16.36,,,,0.09,55.5,,20.75,0.66,0.67,0.65,99.32,8.3,70.81,9.05,12.24,29.91,15.5,223.44,225.19,3.3,1.79
1999,tennessee,COTTON,565000.0,124522000.0,505.0,59.3,1446.0,3494.0,71.4,47.2,-1.21,-1.21,-1.21,-0.77,46.05,,,,16.36,,,,0.09,55.5,,20.75,0.66,0.67,0.65,99.32,8.3,70.81,9.05,12.24,29.91,15.5,223.44,225.19,3.3,1.79
1999,texas,WHEAT,3400000.0,122400000.0,36.0,66.6,2835.0,1506.0,79.6,53.6,-0.57,0.92,-0.02,-0.62,22.05,,,,18.66,,,,0.13,50.12,,21.97,0.53,0.51,0.47,96.52,8.97,58.25,9.88,14.8,31.14,20.43,180.25,180.56,4.7,3.2
1999,texas,POTATOES,17800.0,45591000.0,296.0,66.6,2835.0,1506.0,79.6,53.6,-0.57,0.92,-0.02,-0.62,22.05,,,,18.66,,,,0.13,50.12,,21.97,0.53,0.51,0.47,96.52,8.97,58.25,9.88,14.8,31.14,20.43,180.25,180.56,4.7,3.2
1999,texas,CORN,1770000.0,472643000.0,129.0,66.6,2835.0,1506.0,79.6,53.6,-0.57,0.92,-0.02,-0.62,22.05,,,,18.66,,,,0.13,50.12,,21.97,0.53,0.51,0.47,96.52,8.97,58.25,9.88,14.8,31.14,20.43,180.25,180.56,4.7,3.2
1999,texas,RICE,259000.0,92243000.0,5900.0,66.6,2835.0,1506.0,79.6,53.6,-0.57,0.92,-0.02,-0.62,22.05,,,,18.66,,,,0.13,50.12,,21.97,0.53,0.51,0.47,96.52,8.97,58.25,9.88,14.8,31.14,20.43,180.25,180.56,4.7,3.2
1999,texas,COTTON,5100000.0,993840000.0,475.0,66.6,2835.0,1506.0,79.6,53.6,-0.57,0.92,-0.02,-0.62,22.05,,,,18.66,,,,0.13,50.12,,21.97,0.53,0.51,0.47,96.52,8.97,58.25,9.88,14.8,31.14,20.43,180.25,180.56,4.7,3.2
1999,texas,BEANS,47000.0,9464000.0,1490.0,66.6,2835.0,1506.0,79.6,53.6,-0.57,0.92,-0.02,-0.62,22.05,,,,18.66,,,,0.13,50.12,,21.97,0.53,0.51,0.47,96.52,8.97,58.25,9.88,14.8,31.14,20.43,180.25,180.56,4.7,3.2
1999,utah,WHEAT,170000.0,8940000.0,52.6,49.2,427.0,6841.0,62.5,35.8,3.63,3.63,3.63,-0.14,12.43,,,,17.96,,,,0.2,53.3,,21.85,0.43,0.44,0.44,81.63,4.21,48.5,-2.69,3.4,28.56,9.01,222.06,231.5,3.24,2.14
